TN,TX,TAVG,RH_AVG,SS,RR_lag1,TAVG_lag1,RH_AVG_lag1,SS_lag1,TX_lag1,TN_lag1,RR_rolling_mean_3d_lag1,RR_KAT_ENC
25.4,29.4,26.9,78.0,5.5,8.8,26.2,89.0,7.0,29.4,24.2,6.666666666666667,1
24.8,28.6,26.3,80.0,10.2,3.0,26.9,78.0,5.5,29.4,25.4,4.066666666666667,4
24.4,28.6,27.5,83.0,10.2,0.0,26.3,80.0,10.2,28.6,24.8,3.9333333333333336,1
23.4,29.0,25.9,88.0,0.5,0.5,27.5,83.0,10.2,28.6,24.4,1.1666666666666667,1
24.0,29.4,26.2,84.0,5.7,4.5,25.9,88.0,0.5,29.0,23.4,1.6666666666666667,4
25.0,28.9,26.1,78.0,8.4,0.0,26.2,84.0,5.7,29.4,24.0,1.6666666666666667,1
25.0,31.0,25.9,81.0,10.0,3.0,26.1,78.0,8.4,28.9,25.0,2.5,1
24.8,31.4,26.3,79.0,9.5,3.0,25.9,81.0,10.0,31.0,25.0,2.0,4
22.6,28.6,24.7,81.0,9.5,0.0,26.3,79.0,9.5,31.4,24.8,2.0,4
23.2,31.0,25.4,80.0,10.0,0.0,24.7,81.0,9.5,28.6,22.6,1.0,4
25.0,29.8,25.3,82.0,6.85,0.0,25.4,80.0,10.0,31.0,23.2,0.0,1
23.0,28.6,25.9,82.0,10.5,3.0,25.3,82.0,6.85,29.8,25.0,1.0,1
24.4,28.2,25.3,88.0,10.0,3.0,25.9,82.0,10.5,28.6,23.0,2.0,4
23.2,31.0,25.2,86.0,7.2,0.0,25.3,88.0,10.0,28.2,24.4,2.0,1
23.0,28.5,25.2,83.0,6.3,3.0,25.2,86.0,7.2,31.0,23.2,2.0,4
21.2,32.6,24.4,82.0,10.0,0.0,25.2,83.0,6.3,28.5,23.0,1.0,4
22.0,28.4,24.8,78.0,10.0,0.0,24.4,82.0,10.0,32.6,21.2,1.0,1
22.8,28.4,24.9,82.0,10.0,3.0,24.8,78.0,10.0,28.4,22.0,1.0,4
23.2,28.2,25.6,78.0,7.4,0.0,24.9,82.0,10.0,28.4,22.8,1.0,1
23.8,28.0,25.5,82.0,7.7,3.0,25.6,78.0,7.4,28.2,23.2,2.0,1
24.2,28.4,25.6,86.0,9.0,2.9,25.5,82.0,7.7,28.0,23.8,1.9666666666666668,4
23.8,28.4,25.8,88.0,7.0,0.0,25.6,86.0,9.0,28.4,24.2,1.9666666666666668,4
24.4,27.6,25.9,86.0,2.0,0.0,25.8,88.0,7.0,28.4,23.8,0.9666666666666667,4
23.1,28.8,25.7,85.0,0.0,0.0,25.9,86.0,2.0,27.6,24.4,0.0,1
24.2,28.4,25.9,82.0,9.0,3.0,25.7,85.0,0.0,28.8,23.1,1.0,1
24.8,28.3,26.0,86.0,10.1,3.0,25.9,82.0,9.0,28.4,24.2,2.0,4
24.8,29.0,26.1,83.0,6.5,0.0,26.0,86.0,10.1,28.3,24.8,2.0,4
23.6,29.2,25.5,84.0,7.3,0.0,26.1,83.0,6.5,29.0,24.8,1.0,4
24.2,28.0,25.3,80.0,9.4,0.0,25.5,84.0,7.3,29.2,23.6,0.0,4
23.6,28.3,25.4,84.0,9.0,0.0,25.3,80.0,9.4,28.0,24.2,0.0,4
21.1,28.2,23.9,87.0,8.0,0.0,25.4,84.0,9.0,28.3,23.6,0.0,1
25.0,31.0,24.5,83.0,8.7,3.0,23.9,87.0,8.0,28.2,21.1,1.0,1
22.0,28.5,24.8,83.0,9.4,3.0,24.5,83.0,8.7,31.0,25.0,2.0,1
25.0,28.7,24.8,86.0,9.1,3.0,24.8,83.0,9.4,28.5,22.0,3.0,1
23.6,28.6,25.5,82.0,9.0,3.0,24.8,86.0,9.1,28.7,25.0,3.0,4
25.0,28.7,25.0,86.0,9.7,0.0,25.5,82.0,9.0,28.6,23.6,2.0,1
22.4,27.8,24.9,80.0,10.3,3.0,25.0,86.0,9.7,28.7,25.0,2.0,1
22.6,28.0,24.9,85.0,10.5,1.0,24.9,80.0,10.3,27.8,22.4,1.3333333333333333,4
23.2,28.1,25.4,85.0,9.5,0.0,24.9,85.0,10.5,28.0,22.6,1.3333333333333333,4
23.2,28.0,25.6,84.0,8.5,0.0,25.4,85.0,9.5,28.1,23.2,0.3333333333333333,4
24.0,28.0,25.4,85.0,10.4,0.0,25.6,84.0,8.5,28.0,23.2,0.0,4
23.7,27.6,25.1,85.0,8.1,0.0,25.4,85.0,10.4,28.0,24.0,0.0,1
23.2,27.3,24.6,87.0,3.6,3.0,25.1,85.0,8.1,27.6,23.7,1.0,4
23.8,27.7,25.2,86.0,8.0,0.0,24.6,87.0,3.6,27.3,23.2,1.0,4
23.4,28.2,25.1,86.0,7.5,0.0,25.2,86.0,8.0,27.7,23.8,1.0,4
23.6,27.8,25.0,87.0,5.1,0.0,25.1,86.0,7.5,28.2,23.4,0.0,4
22.7,27.6,24.7,86.0,8.0,0.0,25.0,87.0,5.1,27.8,23.6,0.0,1
22.8,27.4,24.7,86.0,9.5,3.0,24.7,86.0,8.0,27.6,22.7,1.0,4
23.2,27.5,25.4,82.0,6.85,0.0,24.7,86.0,9.5,27.4,22.8,1.0,1
23.0,28.0,25.0,86.0,8.0,3.0,25.4,82.0,6.85,27.5,23.2,2.0,4
22.3,27.9,24.9,84.0,9.4,0.0,25.0,86.0,8.0,28.0,23.0,1.0,1
21.8,27.4,24.5,80.0,10.2,3.0,24.9,84.0,9.4,27.9,22.3,2.0,1
21.4,28.2,24.3,84.0,10.0,3.0,24.5,80.0,10.2,27.4,21.8,2.0,4
22.2,28.0,25.3,82.0,10.6,0.0,24.3,84.0,10.0,28.2,21.4,2.0,4
21.4,27.9,24.4,82.0,10.1,0.0,25.3,82.0,10.6,28.0,22.2,1.0,4
25.0,28.4,25.1,84.0,9.7,0.0,24.4,82.0,10.1,27.9,21.4,0.0,1
23.2,28.5,25.8,82.0,9.5,3.0,25.1,84.0,9.7,28.4,25.0,1.0,1
23.0,28.4,25.3,82.0,9.3,3.0,25.8,82.0,9.5,28.5,23.2,2.0,1
22.7,27.8,24.9,83.0,9.7,3.0,25.3,82.0,9.3,28.4,23.0,3.0,1
21.4,28.4,24.4,81.0,9.8,3.0,24.9,83.0,9.7,27.8,22.7,3.0,1
21.4,28.6,25.3,83.0,9.7,3.0,24.4,81.0,9.8,28.4,21.4,3.0,4
23.2,31.0,26.4,87.0,9.2,0.0,25.3,83.0,9.7,28.6,21.4,2.0,4
24.2,29.3,26.3,83.0,7.2,0.0,26.4,87.0,9.2,31.0,23.2,1.0,4
25.0,29.0,26.5,84.0,8.4,0.0,26.3,83.0,7.2,29.3,24.2,0.0,1
24.5,29.1,26.1,80.0,4.5,0.2,26.5,84.0,8.4,29.0,25.0,0.06666666666666667,1
25.0,28.6,26.0,84.0,7.2,3.0,26.1,80.0,4.5,29.1,24.5,1.0666666666666667,1
24.5,28.5,26.3,85.0,5.8,3.0,26.0,84.0,7.2,28.6,25.0,2.066666666666667,1
24.5,29.0,26.1,84.0,4.3,3.0,26.3,85.0,5.8,28.5,24.5,3.0,4
23.0,29.2,25.6,82.0,6.8,0.0,26.1,84.0,4.3,29.0,24.5,2.0,4
23.5,29.2,26.1,84.0,9.7,0.0,25.6,82.0,6.8,29.2,23.0,1.0,4
23.7,29.5,26.1,81.0,10.0,0.0,26.1,84.0,9.7,29.2,23.5,0.0,4
23.3,28.6,25.8,82.0,10.1,0.0,26.1,81.0,10.0,29.5,23.7,0.0,1
22.6,29.4,25.4,82.0,10.4,3.0,25.8,82.0,10.1,28.6,23.3,1.0,4
23.0,29.2,26.0,84.0,10.0,0.0,25.4,82.0,10.4,29.4,22.6,1.0,4
24.8,29.5,26.9,83.0,9.5,0.0,26.0,84.0,10.0,29.2,23.0,1.0,1
24.0,29.5,26.8,80.0,7.4,3.0,26.9,83.0,9.5,29.5,24.8,1.0,1
25.0,29.9,26.7,82.0,8.3,3.0,26.8,80.0,7.4,29.5,24.0,2.0,1
24.8,30.2,26.7,83.0,9.2,3.0,26.7,82.0,8.3,29.9,25.0,3.0,1
25.2,30.0,26.6,84.0,9.3,3.0,26.7,83.0,9.2,30.2,24.8,3.0,1
24.2,30.7,26.6,83.0,8.7,3.0,26.6,84.0,9.3,30.0,25.2,3.0,4
23.6,31.0,27.3,76.0,9.8,0.0,26.6,83.0,8.7,30.7,24.2,2.0,4
24.6,30.0,26.6,83.0,10.5,0.0,27.3,76.0,9.8,31.0,23.6,1.0,1
23.9,30.4,26.5,82.0,7.5,0.4,26.6,83.0,10.5,30.0,24.6,0.13333333333333333,1
24.6,30.8,27.0,84.0,9.3,1.4,26.5,82.0,7.5,30.4,23.9,0.6,1
25.2,30.2,26.8,85.0,9.5,3.0,27.0,84.0,9.3,30.8,24.6,1.5999999999999999,1
25.0,31.5,27.3,82.0,8.4,4.0,26.8,85.0,9.5,30.2,25.2,2.7999999999999994,1
25.0,30.8,27.1,85.0,9.2,3.0,27.3,82.0,8.4,31.5,25.0,3.3333333333333335,1
25.6,30.0,27.4,82.0,7.6,3.0,27.1,85.0,9.2,30.8,25.0,3.3333333333333335,4
25.0,29.9,26.6,83.0,9.0,0.0,27.4,82.0,7.6,30.0,25.6,2.0,4
24.8,29.1,26.2,87.0,10.0,0.0,26.6,83.0,9.0,29.9,25.0,1.0,4
23.0,30.3,25.8,83.0,5.7,0.0,26.2,87.0,10.0,29.1,24.8,0.0,4
25.0,30.3,26.3,82.0,6.85,0.0,25.8,83.0,5.7,30.3,23.0,0.0,1
25.0,30.8,27.6,81.0,8.0,3.0,26.3,82.0,6.85,30.3,25.0,1.0,4
25.2,30.2,27.3,83.0,10.0,0.0,27.6,81.0,8.0,30.8,25.0,1.0,1
25.7,30.4,27.0,86.0,9.7,3.0,27.3,83.0,10.0,30.2,25.2,2.0,1
25.0,30.4,27.2,84.0,8.4,1.3,27.0,86.0,9.7,30.4,25.7,1.4333333333333333,4
25.0,31.0,26.7,85.0,8.5,0.0,27.2,84.0,8.4,30.4,25.0,1.4333333333333333,1
25.2,29.6,26.6,84.0,9.5,3.0,26.7,85.0,8.5,31.0,25.0,1.4333333333333333,4
25.0,29.4,26.5,86.0,7.2,0.0,26.6,84.0,9.5,29.6,25.2,1.0,1
25.0,30.5,26.6,87.0,8.1,3.0,26.5,86.0,7.2,29.4,25.0,2.0,1
25.0,29.6,26.5,84.0,7.2,3.0,26.6,87.0,8.1,30.5,25.0,2.0,1
24.0,30.4,27.3,78.0,4.4,3.0,26.5,84.0,7.2,29.6,25.0,3.0,1
25.0,31.3,27.4,82.0,9.3,3.0,27.3,78.0,4.4,30.4,24.0,3.0,1
24.8,31.8,27.6,80.0,8.8,3.0,27.4,82.0,9.3,31.3,25.0,3.0,4
25.0,31.4,28.0,84.0,10.1,0.0,27.6,80.0,8.8,31.8,24.8,2.0,4
25.0,31.4,28.3,83.0,10.0,0.0,28.0,84.0,10.1,31.4,25.0,1.0,1
25.8,31.4,28.4,80.0,10.0,3.0,28.3,83.0,10.0,31.4,25.0,1.0,1
25.4,31.7,28.1,82.0,10.5,3.0,28.4,80.0,10.0,31.4,25.8,2.0,1
25.5,31.9,28.3,81.0,10.2,3.0,28.1,82.0,10.5,31.7,25.4,3.0,1
25.8,32.0,28.4,82.0,10.2,3.0,28.3,81.0,10.2,31.9,25.5,3.0,4
25.0,32.4,28.6,83.0,9.5,0.0,28.4,82.0,10.2,32.0,25.8,2.0,4
26.0,32.2,29.0,80.0,9.2,0.0,28.6,83.0,9.5,32.4,25.0,1.0,4
26.5,32.0,28.8,80.0,10.0,0.0,29.0,80.0,9.2,32.2,26.0,0.0,4
26.8,31.8,28.9,82.0,9.5,0.0,28.8,80.0,10.0,32.0,26.5,0.0,4
27.2,31.0,28.2,85.0,7.0,0.0,28.9,82.0,9.5,31.8,26.8,0.0,4
25.0,30.9,27.9,86.0,8.5,0.0,28.2,85.0,7.0,31.0,27.2,0.0,1
25.8,31.5,28.1,85.0,7.0,4.4,27.9,86.0,8.5,30.9,25.0,1.4666666666666668,3
26.0,31.4,28.4,82.0,8.8,24.2,28.1,85.0,7.0,31.5,25.8,9.533333333333333,4
26.0,32.8,28.7,80.0,9.4,0.0,28.4,82.0,8.8,31.4,26.0,9.533333333333333,4
26.0,32.4,28.6,81.0,9.3,0.0,28.7,80.0,9.4,32.8,26.0,8.066666666666665,1
26.2,32.2,28.8,79.0,9.3,3.0,28.6,81.0,9.3,32.4,26.0,1.0,1
26.6,30.8,28.2,80.0,9.5,3.0,28.8,79.0,9.3,32.2,26.2,2.0,4
25.2,29.7,27.3,86.0,3.9,0.0,28.2,80.0,9.5,30.8,26.6,2.0,3
25.6,30.6,28.1,86.0,2.7,27.5,27.3,86.0,3.9,29.7,25.2,10.166666666666666,1
26.6,29.8,27.5,88.0,8.5,5.4,28.1,86.0,2.7,30.6,25.6,10.966666666666667,1
24.0,28.4,25.8,90.0,2.2,3.5,27.5,88.0,8.5,29.8,26.6,12.133333333333333,2
23.6,30.6,27.2,89.0,1.6,130.6,25.8,90.0,2.2,28.4,24.0,46.5,3
25.4,30.8,27.8,84.0,3.3,27.4,27.2,89.0,1.6,30.6,23.6,53.833333333333336,1
25.2,31.5,28.4,79.0,8.2,1.5,27.8,84.0,3.3,30.8,25.4,53.166666666666664,4
25.0,30.6,27.9,82.0,9.4,0.0,28.4,79.0,8.2,31.5,25.2,9.633333333333333,1
25.4,30.6,27.8,83.0,9.9,3.7,27.9,82.0,9.4,30.6,25.0,1.7333333333333334,1
26.0,30.6,28.4,82.0,6.0,3.0,27.8,83.0,9.9,30.6,25.4,2.2333333333333334,1
26.0,31.0,28.2,85.0,8.2,3.0,28.4,82.0,6.0,30.6,26.0,3.233333333333333,1
25.4,30.2,28.1,88.0,5.8,3.0,28.2,85.0,8.2,31.0,26.0,3.0,3
27.0,31.2,28.0,87.0,0.2,26.0,28.1,88.0,5.8,30.2,25.4,10.666666666666666,1
25.0,31.4,28.2,83.0,2.5,4.3,28.0,87.0,0.2,31.2,27.0,11.1,1
25.8,31.1,28.2,83.0,4.3,2.5,28.2,83.0,2.5,31.4,25.0,10.933333333333332,4
25.6,31.6,28.4,79.0,7.1,0.0,28.2,83.0,4.3,31.1,25.8,2.2666666666666666,1
25.4,31.6,26.6,90.0,7.5,3.0,28.4,79.0,7.1,31.6,25.6,1.8333333333333333,3
25.0,30.5,27.6,84.0,1.3,26.7,26.6,90.0,7.5,31.6,25.4,9.9,3
25.8,30.2,27.9,84.0,3.0,26.1,27.6,84.0,1.3,30.5,25.0,18.599999999999998,1
25.0,31.0,27.5,95.0,5.5,3.0,27.9,84.0,3.0,30.2,25.8,18.599999999999998,1
23.8,29.8,26.8,86.0,0.0,2.0,27.5,95.0,5.5,31.0,25.0,10.366666666666667,0
25.0,30.8,27.3,84.0,6.85,53.6,26.8,86.0,0.0,29.8,23.8,19.533333333333335,1
24.8,30.2,27.0,85.0,2.2,3.0,27.3,84.0,6.85,30.8,25.0,19.533333333333335,1
25.0,30.4,27.6,86.0,2.4,14.4,27.0,85.0,2.2,30.2,24.8,23.666666666666668,1
25.7,31.0,28.2,84.0,5.3,3.0,27.6,86.0,2.4,30.4,25.0,6.8,1
26.0,31.8,28.4,82.0,7.7,2.3,28.2,84.0,5.3,31.0,25.7,6.566666666666666,4
26.2,31.6,28.3,83.0,6.0,0.0,28.4,82.0,7.7,31.8,26.0,1.7666666666666666,4
26.6,32.3,28.7,80.0,3.1,0.0,28.3,83.0,6.0,31.6,26.2,0.7666666666666666,1
26.2,30.8,27.8,85.0,6.8,3.0,28.7,80.0,3.1,32.3,26.6,1.0,4
25.4,31.8,28.0,81.0,3.2,0.0,27.8,85.0,6.8,30.8,26.2,1.0,1
24.4,31.7,28.0,79.0,6.85,3.6,28.0,81.0,3.2,31.8,25.4,2.1999999999999997,1
25.0,31.9,28.5,78.0,9.2,3.0,28.0,79.0,6.85,31.7,24.4,2.1999999999999997,1
25.6,32.2,28.3,78.0,8.0,3.0,28.5,78.0,9.2,31.9,25.0,3.1999999999999997,1
25.2,31.8,28.3,76.0,7.7,3.0,28.3,78.0,8.0,32.2,25.6,3.0,4
25.0,31.6,28.6,76.0,10.8,0.0,28.3,76.0,7.7,31.8,25.2,2.0,1
26.0,31.7,28.7,74.0,10.7,3.0,28.6,76.0,10.8,31.6,25.0,2.0,4
25.6,31.2,28.4,75.0,6.85,0.0,28.7,74.0,10.7,31.7,26.0,1.0,4
26.2,31.2,28.0,74.0,0.0,0.0,28.4,75.0,6.85,31.2,25.6,1.0,1
24.3,31.1,27.8,74.0,10.8,3.0,28.0,74.0,0.0,31.2,26.2,1.0,1
24.0,31.2,28.0,76.0,11.9,3.0,27.8,74.0,10.8,31.1,24.3,2.0,4
25.0,32.2,28.4,75.0,5.3,0.0,28.0,76.0,11.9,31.2,24.0,2.0,1
25.2,31.8,28.6,77.0,9.5,3.0,28.4,75.0,5.3,32.2,25.0,2.0,4
25.4,32.0,28.7,78.0,9.0,0.0,28.6,77.0,9.5,31.8,25.2,1.0,4
25.6,32.4,28.8,76.0,9.3,0.0,28.7,78.0,9.0,32.0,25.4,1.0,4
25.6,32.8,29.5,74.0,6.7,0.0,28.8,76.0,9.3,32.4,25.6,0.0,4
26.1,33.5,29.8,73.0,10.2,0.0,29.5,74.0,6.7,32.8,25.6,0.0,4
26.0,32.2,28.9,80.0,8.0,0.0,29.8,73.0,10.2,33.5,26.1,0.0,4
25.0,32.5,29.0,83.0,2.3,0.0,28.9,80.0,8.0,32.2,26.0,0.0,1
26.4,32.2,28.7,84.0,5.3,3.0,29.0,83.0,2.3,32.5,25.0,1.0,1
25.6,31.0,27.4,89.0,5.5,11.8,28.7,84.0,5.3,32.2,26.4,4.933333333333334,1
25.4,31.5,28.5,85.0,2.8,2.7,27.4,89.0,5.5,31.0,25.6,5.833333333333333,3
25.8,31.3,28.9,83.0,6.7,28.5,28.5,85.0,2.8,31.5,25.4,14.333333333333334,1
25.4,32.6,27.6,84.0,7.3,13.0,28.9,83.0,6.7,31.3,25.8,14.733333333333334,1
25.0,31.9,27.2,86.0,5.5,3.0,27.6,84.0,7.3,32.6,25.4,14.833333333333334,3
24.4,30.5,27.3,84.0,2.2,21.7,27.2,86.0,5.5,31.9,25.0,12.566666666666668,0
24.0,31.4,27.7,85.0,1.6,67.0,27.3,84.0,2.2,30.5,24.4,30.566666666666666,3
25.5,31.7,27.5,86.0,4.2,29.8,27.7,85.0,1.6,31.4,24.0,39.5,1
25.3,32.2,27.9,86.0,5.0,3.0,27.5,86.0,4.2,31.7,25.5,33.266666666666666,1
24.6,32.4,28.7,83.0,5.0,0.9,27.9,86.0,5.0,32.2,25.3,11.233333333333334,1
26.0,33.0,28.2,84.0,0.5,0.3,28.7,83.0,5.0,32.4,24.6,1.4000000000000001,4
25.6,33.0,28.4,83.0,3.5,0.0,28.2,84.0,0.5,33.0,26.0,0.39999999999999997,1
26.0,33.0,29.1,80.0,4.0,1.0,28.4,83.0,3.5,33.0,25.6,0.4333333333333333,1
26.4,33.4,29.1,78.0,8.4,17.7,29.1,80.0,4.0,33.0,26.0,6.233333333333333,4
26.0,33.6,29.2,77.0,5.0,0.0,29.1,78.0,8.4,33.4,26.4,6.233333333333333,1
25.8,33.0,29.4,78.0,7.2,0.5,29.2,77.0,5.0,33.6,26.0,6.066666666666666,4
26.5,34.0,29.2,78.0,6.5,0.0,29.4,78.0,7.2,33.0,25.8,0.16666666666666666,4
26.0,33.5,28.8,78.0,10.0,0.0,29.2,78.0,6.5,34.0,26.5,0.16666666666666666,4
25.0,31.0,27.5,92.0,3.2,0.0,28.8,78.0,10.0,33.5,26.0,0.0,1
24.7,30.9,26.7,85.0,0.0,3.0,27.5,92.0,3.2,31.0,25.0,1.0,0
24.0,32.1,28.5,78.0,2.4,94.4,26.7,85.0,0.0,30.9,24.7,32.46666666666667,3
24.8,32.3,28.5,80.0,10.0,40.6,28.5,78.0,2.4,32.1,24.0,46.0,1
26.0,32.6,29.1,76.0,8.3,1.2,28.5,80.0,10.0,32.3,24.8,45.400000000000006,1
26.6,30.7,27.4,86.0,10.0,5.3,29.1,76.0,8.3,32.6,26.0,15.700000000000001,1
24.4,32.4,27.8,83.0,1.7,1.5,27.4,86.0,10.0,30.7,26.6,2.6666666666666665,1
24.6,33.2,29.0,78.0,4.5,8.7,27.8,83.0,1.7,32.4,24.4,5.166666666666667,1
25.7,32.7,28.9,78.0,8.5,1.7,29.0,78.0,4.5,33.2,24.6,3.9666666666666663,4
26.0,33.0,27.2,85.0,9.0,0.0,28.9,78.0,8.5,32.7,25.7,3.4666666666666663,4
24.6,31.8,27.7,84.0,4.3,0.0,27.2,85.0,9.0,33.0,26.0,0.5666666666666667,1
24.8,32.1,27.9,85.0,7.1,15.6,27.7,84.0,4.3,31.8,24.6,5.2,0
25.6,32.2,27.3,84.0,4.2,53.8,27.9,85.0,7.1,32.1,24.8,23.13333333333333,3
24.3,32.4,27.4,86.0,5.5,27.9,27.3,84.0,4.2,32.2,25.6,32.43333333333333,1
24.7,33.4,29.0,80.0,4.5,13.2,27.4,86.0,5.5,32.4,24.3,31.633333333333336,1
25.8,29.2,27.0,88.0,10.2,1.3,29.0,80.0,4.5,33.4,24.7,14.133333333333333,1
25.0,32.4,28.0,84.0,0.0,4.0,27.0,88.0,10.2,29.2,25.8,6.166666666666667,3
25.2,31.0,26.7,90.0,6.3,20.4,28.0,84.0,0.0,32.4,25.0,8.566666666666666,1
25.0,32.2,27.7,82.0,1.6,19.2,26.7,90.0,6.3,31.0,25.2,14.533333333333331,3
24.6,31.4,26.4,87.0,9.6,30.8,27.7,82.0,1.6,32.2,25.0,23.46666666666667,0
24.0,31.0,28.0,79.0,0.8,62.3,26.4,87.0,9.6,31.4,24.6,37.43333333333333,1
24.8,33.3,28.8,79.0,7.3,1.1,28.0,79.0,0.8,31.0,24.0,31.399999999999995,4
24.8,33.0,29.1,80.0,8.4,0.0,28.8,79.0,7.3,33.3,24.8,21.133333333333333,3
25.3,30.8,26.4,89.0,7.8,32.7,29.1,80.0,8.4,33.0,24.8,11.266666666666667,4
23.8,32.6,28.3,83.0,0.4,0.0,26.4,89.0,7.8,30.8,25.3,10.9,0
25.0,32.0,28.8,79.0,7.5,80.5,28.3,83.0,0.4,32.6,23.8,37.733333333333334,1
25.5,33.4,29.5,78.0,8.1,0.4,28.8,79.0,7.5,32.0,25.0,26.96666666666667,1
25.0,32.1,28.3,85.0,9.8,1.0,29.5,78.0,8.1,33.4,25.5,27.3,1
26.4,32.9,29.1,80.0,2.8,1.4,28.3,85.0,9.8,32.1,25.0,0.9333333333333332,1
25.8,33.6,29.5,78.0,6.5,2.0,29.1,80.0,2.8,32.9,26.4,1.4666666666666668,4
25.8,32.8,29.3,79.0,10.2,0.0,29.5,78.0,6.5,33.6,25.8,1.1333333333333333,4
25.6,33.4,29.7,77.0,5.6,0.0,29.3,79.0,10.2,32.8,25.8,0.6666666666666666,1
26.8,32.6,28.6,83.0,8.2,5.5,29.7,77.0,5.6,33.4,25.6,1.8333333333333333,1
25.0,33.4,29.4,80.0,3.9,3.0,28.6,83.0,8.2,32.6,26.8,2.8333333333333335,1
26.6,33.7,29.6,79.0,7.0,3.0,29.4,80.0,3.9,33.4,25.0,3.8333333333333335,1
25.0,33.9,31.3,71.0,8.4,6.4,29.6,79.0,7.0,33.7,26.6,4.133333333333334,4
25.0,33.8,29.9,76.0,11.0,0.0,31.3,71.0,8.4,33.9,25.0,3.1333333333333333,4
26.6,34.2,29.2,79.0,7.0,0.0,29.9,76.0,11.0,33.8,25.0,2.1333333333333333,4
25.0,33.5,27.7,83.0,5.5,0.0,29.2,79.0,7.0,34.2,26.6,0.0,1
25.2,32.4,29.0,79.0,4.2,2.2,27.7,83.0,5.5,33.5,25.0,0.7333333333333334,1
25.6,33.6,29.7,77.0,8.5,9.6,29.0,79.0,4.2,32.4,25.2,3.9333333333333336,4
27.0,33.4,29.0,81.0,3.3,0.0,29.7,77.0,8.5,33.6,25.6,3.933333333333333,1
26.0,33.6,28.8,81.0,6.2,3.0,29.0,81.0,3.3,33.4,27.0,4.199999999999999,1
25.8,32.0,28.6,83.0,8.5,1.4,28.8,81.0,6.2,33.6,26.0,1.4666666666666668,1
25.8,31.8,27.7,85.0,4.0,1.5,28.6,83.0,8.5,32.0,25.8,1.9666666666666668,1
25.4,32.5,27.9,87.0,5.6,11.2,27.7,85.0,4.0,31.8,25.8,4.7,1
25.8,32.6,28.9,82.0,6.4,15.3,27.9,87.0,5.6,32.5,25.4,9.333333333333334,1
26.3,32.8,29.4,82.0,6.8,10.9,28.9,82.0,6.4,32.6,25.8,12.466666666666667,1
25.6,33.4,28.9,83.0,7.0,1.6,29.4,82.0,6.8,32.8,26.3,9.266666666666667,1
26.2,32.8,29.5,81.0,5.8,0.2,28.9,83.0,7.0,33.4,25.6,4.233333333333333,4
26.9,34.0,29.1,80.0,1.3,0.0,29.5,81.0,5.8,32.8,26.2,0.6,4
26.4,28.5,26.4,88.0,4.2,0.0,29.1,80.0,1.3,34.0,26.9,0.06666666666666667,1
24.8,30.9,28.0,83.0,0.0,0.8,26.4,88.0,4.2,28.5,26.4,0.26666666666666666,1
25.2,33.2,29.2,76.0,0.0,3.6,28.0,83.0,0.0,30.9,24.8,1.4666666666666668,4
26.4,35.4,29.6,73.0,1.1,0.0,29.2,76.0,0.0,33.2,25.2,1.4666666666666668,4
26.8,34.0,28.8,80.0,5.7,0.0,29.6,73.0,1.1,35.4,26.4,1.2,1
26.8,30.8,27.2,88.0,0.7,0.9,28.8,80.0,5.7,34.0,26.8,0.2999999999999999,1
25.0,31.6,27.7,83.0,0.0,3.1,27.2,88.0,0.7,30.8,26.8,1.3333333333333333,1
25.2,31.8,28.5,78.0,4.3,10.0,27.7,83.0,0.0,31.6,25.0,4.666666666666667,1
25.5,32.8,28.8,74.0,5.5,5.6,28.5,78.0,4.3,31.8,25.2,6.233333333333333,4
25.6,32.9,29.0,72.0,5.1,0.0,28.8,74.0,5.5,32.8,25.5,5.2,1
25.4,33.0,28.9,74.0,7.2,3.0,29.0,72.0,5.1,32.9,25.6,2.8666666666666667,4
24.8,32.4,29.1,76.0,10.3,0.0,28.9,74.0,7.2,33.0,25.4,1.0,4
25.8,33.0,29.4,77.0,10.5,0.0,29.1,76.0,10.3,32.4,24.8,1.0,4
26.5,35.4,28.7,82.0,8.1,0.0,29.4,77.0,10.5,33.0,25.8,0.0,1
25.0,31.8,28.8,82.0,7.0,3.5,28.7,82.0,8.1,35.4,26.5,1.1666666666666667,0
24.5,32.0,29.0,81.0,7.0,61.0,28.8,82.0,7.0,31.8,25.0,21.5,1
26.4,32.0,28.7,82.0,7.0,1.1,29.0,81.0,7.0,32.0,24.5,21.866666666666664,1
26.3,31.8,28.2,83.0,5.4,3.2,28.7,82.0,7.0,32.0,26.4,21.766666666666666,1
25.5,31.8,28.6,79.0,8.5,3.0,28.2,83.0,5.4,31.8,26.3,2.4333333333333336,3
25.6,31.1,27.8,84.0,6.4,35.2,28.6,79.0,8.5,31.8,25.5,13.800000000000002,1
25.6,35.9,29.4,80.0,6.2,3.3,27.8,84.0,6.4,31.1,25.6,13.833333333333334,1
25.6,32.0,29.1,81.0,10.0,0.8,29.4,80.0,6.2,35.9,25.6,13.100000000000001,3
25.6,32.0,28.8,80.0,7.8,26.0,29.1,81.0,10.0,32.0,25.6,10.033333333333333,3
26.4,31.2,28.1,84.0,7.3,24.0,28.8,80.0,7.8,32.0,25.6,16.933333333333334,1
25.9,30.7,28.4,85.0,3.3,6.4,28.1,84.0,7.3,31.2,26.4,18.8,1
25.7,32.2,29.2,82.0,0.2,11.3,28.4,85.0,3.3,30.7,25.9,13.9,3
